call-id,user,start,end,media-id
d1c3c8f0-2777-4288-aa93-e0d93a92f5df,"carol774",2017-03-26T20:13:00.000Z,2017-03-26T20:48:00.000Z,34fbc90b-1bc6-4297-a626-4f1616838689
6567402a-ee9f-42cc-9419-ad6cd845e72f,"frank345",2017-03-26T00:06:00.000Z,2017-03-26T01:04:00.000Z,7e89d5ad-9c4d-46d3-b4f8-2b82e7df767b
773c2b2c-b264-48ab-97a8-75b32cb69486,"alice157",2017-08-22T06:52:00.000Z,2017-08-22T07:56:00.000Z,af734ca1-99a7-409f-a8c9-65cc1dbaf8c9
d4af0444-34b2-4eff-896b-84119a40c462,"frank235",2017-11-26T12:56:00.000Z,2017-11-26T13:40:00.000Z,2bb4a43f-2a8b-4799-b074-8a6fc7b8e0e7
e809d414-28e2-4280-9710-f1f1b8645c7e,"bob895",2017-06-21T11:43:00.000Z,2017-06-21T12:14:00.000Z,c72f0277-e2e5-4448-be2d-2d1a63e7d0fe
2b62e6e0-7c60-47cc-b442-f362041556c5,"bob481",2017-05-27T03:32:00.000Z,2017-05-27T04:18:00.000Z,1b76b9d4-0c97-4401-8d3e-5c362be0b282
f05e47da-a81b-4854-8dde-372f7f9d21ea,"eve091",2017-03-10T22:37:00.000Z,2017-03-10T23:14:00.000Z,a2cc0949-1cee-4563-b3e0-a45e6737040b
5cb76474-1847-443f-99a6-eb0b45f68e24,"frank611",2017-10-07T22:19:00.000Z,2017-10-07T23:29:00.000Z,c50b28a2-847a-4949-bbc1-31b39174698c
13f36a8e-db95-43e5-b9e2-59aec3a08abc,"dave044",2017-01-15T18:02:00.000Z,2017-01-15T18:43:00.000Z,f94d27ef-577d-4dc7-ae43-b5f232b2ae0e
50ff4756-8788-4be7-8c25-2288c52048c2,"dave178",2017-06-06T16:17:00.000Z,2017-06-06T17:24:00.000Z,a769dc15-b9aa-4654-be7d-9487ccb6d849
af5b1648-9ff9-48ba-b1fb-866e3f529bf3,"dave044",2017-08-26T22:47:00.000Z,2017-08-26T23:16:00.000Z,f4895c2e-9561-45a6-afcd-a24d4fd52ef5
5dae2445-cf41-43ed-956f-39c1b5a5b287,"bob179",2017-11-02T17:43:00.000Z,2017-11-02T18:41:00.000Z,d51e127c-8089-4c60-b4b2-484badcf4a41
9ddc9c9c-5372-4d7c-8788-a4df737829d4,"eve385",2017-01-08T02:20:00.000Z,2017-01-08T03:27:00.000Z,6e99bce3-feb5-4a68-bb07-7866fcfdd8cd
0e238619-36d0-499c-ab05-b6a480923aec,"eve886",2017-02-03T15:42:00.000Z,2017-02-03T16:24:00.000Z,366f947a-17af-430f-86de-8d01e88faf08
eb50cb99-9c7c-4560-a6d0-7df5d7512b9c,"alice157",2017-03-12T16:20:00.000Z,2017-03-12T16:49:00.000Z,62b04cc6-43ab-4e5b-a895-c9e994071c2a
ef6dd2c4-48c5-41ad-84d0-e3879f2eddcf,"eve091",2017-06-03T11:46:00.000Z,2017-06-03T12:49:00.000Z,ab40eff1-47ae-4aac-a5bd-6b885a1c1bf3
c6e919be-46c1-46ba-8796-a551241b5843,"frank459",2017-07-14T07:14:00.000Z,2017-07-14T08:06:00.000Z,efad1f2b-361d-45fb-ae5c-2362f9255287
7447bc7c-45fb-4708-858c-b07b7e016d03,"frank046",2017-01-12T21:20:00.000Z,2017-01-12T22:21:00.000Z,7f230479-7635-4084-8780-da45bb8696d8
87848535-efb0-4f14-8564-a3d7fe92cd63,"eve287",2017-09-12T14:15:00.000Z,2017-09-12T15:11:00.000Z,09d60617-2003-48c6-99e1-79d104aca249
20702b2e-0995-4e45-8055-b88501954378,"eve287",2017-12-10T16:25:00.000Z,2017-12-10T17:21:00.000Z,5996274e-c9b8-4a3e-99e7-5605d5308fe3
6d3a86d9-5922-4f0e-9afb-5c4c1777b5e0,"carol774",2017-01-21T11:34:00.000Z,2017-01-21T12:21:00.000Z,ef6efad2-d3a5-4b17-8d09-b4c454148b9c
2da8aa85-b2ec-4c5b-87ac-4913b75ece57,"eve775",2017-09-04T11:51:00.000Z,2017-09-04T12:38:00.000Z,d5a8f066-36f0-4860-b6f8-83b6181d3d2d
1c18418e-1af9-4721-a022-feb821eded4f,"frank235",2017-01-29T13:27:00.000Z,2017-01-29T14:10:00.000Z,c7cf54f7-3840-4d3a-bf05-89b1b44de7f1
5f91294b-5f52-4e64-a750-8642312ba068,"eve886",2017-11-19T23:43:00.000Z,2017-11-20T00:31:00.000Z,c56c2abb-d0df-4a14-8763-de2176e29847
dff34d91-948a-45aa-a283-ac34ec30696c,"eve887",2017-10-28T18:40:00.000Z,2017-10-28T19:52:00.000Z,7be53534-0016-445f-beef-e256561b6cec
680040ae-0bd4-4574-af4e-b7d067138371,"frank417",2017-05-27T05:30:00.000Z,2017-05-27T06:22:00.000Z,8adce57d-7e74-43b4-b034-dd3584e96d52
4c9589a8-bfc9-461e-b536-2a705127d014,"frank417",2017-02-12T20:52:00.000Z,2017-02-12T22:02:00.000Z,adfda5d5-1326-4021-a1a9-3844fd442051
6f07ccaa-158d-4137-9b57-a300450d1bb9,"dave044",2017-04-02T17:27:00.000Z,2017-04-02T18:29:00.000Z,f65cd4f2-af03-4607-af21-57e78e1ce806
15131321-ba28-48e3-9e39-ae295207878d,"eve287",2017-06-27T08:26:00.000Z,2017-06-27T08:50:00.000Z,a38fc817-acd5-4f4a-8f84-6132a8959603
f9bfeccc-9fe0-4d1b-aaee-b8b73047fbc0,"eve886",2017-10-26T06:00:00.000Z,2017-10-26T06:08:00.000Z,760ddddf-02e0-4a0b-bb0a-9a975a12a3dc
8da798bc-fe52-48b2-9b2d-ea65149ce86b,"eve091",2017-03-15T05:25:00.000Z,2017-03-15T06:29:00.000Z,bab79d33-ddbc-4dc0-8c32-ceec47b2ee6b
8ae43ac7-87f6-4bb8-93c0-b3347ca3db76,"frank611",2017-07-30T20:43:00.000Z,2017-07-30T22:16:00.000Z,5c6db4d8-7043-450b-b59a-c0ef7c435db5
36ae5801-6725-43cd-8069-2f91b119ec8a,"frank417",2017-10-20T08:26:00.000Z,2017-10-20T09:23:00.000Z,fb47ab72-2742-43fb-9036-258a6b0c5d17
9479d7ae-7520-4bc2-a269-ae7030cd1524,"eve775",2017-07-24T07:37:00.000Z,2017-07-24T09:05:00.000Z,f14705f0-8372-4879-b0b9-e76f76bda4d6
a3a28e56-f1ec-4f1b-9f94-7498a7a8c4cd,"dave044",2017-06-08T13:33:00.000Z,2017-06-08T14:01:00.000Z,f5e462b0-e80e-46bd-ba54-94d6fa0392dc
4c7df07b-ff89-4d3a-9fd3-32d7e952fc27,"eve775",2017-04-28T06:37:00.000Z,2017-04-28T07:52:00.000Z,d440f64f-fefa-4268-be0e-10ba310ad355
c3dbc241-97e4-4ebf-a819-a169952ea1b6,"alice070",2017-08-03T20:42:00.000Z,2017-08-03T21:54:00.000Z,34ac3a34-e7fe-48de-830a-cf829d2eb84c
a6bdf3d3-1011-4be1-9c8c-5f1cfae09635,"dave044",2017-10-23T23:22:00.000Z,2017-10-24T00:00:00.000Z,85e9bb4b-64e5-4cf9-aaa7-23542b2783c7
a148d66a-ac26-4f6f-a846-c2859c69ad71,"carol774",2017-03-21T23:31:00.000Z,2017-03-22T00:54:00.000Z,8ed49f7d-bc45-4fef-8011-e5b708b7a594
e630a4a8-918a-4a22-b81a-0f59de9f3bfc,"eve887",2017-05-08T12:31:00.000Z,2017-05-08T12:57:00.000Z,0af3d713-a858-44fc-956b-39527a204503
6244bc1f-daf8-4930-87fb-fe5d19abe0eb,"frank611",2017-04-08T04:13:00.000Z,2017-04-08T05:08:00.000Z,f49f6394-0ddd-4637-8569-253bfd8da19e
02fe32c8-8ee1-455c-bb71-b4bf3c070b38,"bob895",2017-05-09T00:27:00.000Z,2017-05-09T01:23:00.000Z,dcfa5666-dde5-4f71-97ea-2d0fee94d4a8
1d4635ad-e285-4646-ad95-eb8e1015efd2,"frank417",2017-01-08T19:58:00.000Z,2017-01-08T21:26:00.000Z,0dfe3441-5362-4fdf-a137-4345c08aafb4
65c51e72-0ac9-4774-b3e3-b27ff31a78ca,"eve385",2017-06-21T23:23:00.000Z,2017-06-22T00:00:00.000Z,7b3d1321-6559-4419-9b8d-d5d5dd6f91bf
07b83a1d-015e-45b5-b1f8-da46124a697e,"carol774",2017-09-24T01:11:00.000Z,2017-09-24T01:51:00.000Z,4a6760b3-ee71-421d-a0c5-719f52223e43
a0733cec-c886-46a1-9f06-ed680c48962c,"frank345",2017-08-22T23:15:00.000Z,2017-08-22T23:48:00.000Z,76dab0c9-7263-4af0-b31b-1fe41df8e4fd
edba1bbf-2232-4da4-9c24-a8f8d43e2686,"eve091",2017-06-13T09:24:00.000Z,2017-06-13T10:12:00.000Z,391a2daf-c222-411c-9966-3f838d9a57c1
3a4aae4f-30d7-4aca-8514-1bca8a556444,"eve886",2017-11-24T19:54:00.000Z,2017-11-24T20:47:00.000Z,320ce531-41d7-4fc7-9d34-6216a76d3c2d
80e53e66-35f4-4049-ad44-cc11f1d405e1,"dave044",2017-11-02T00:34:00.000Z,2017-11-02T01:06:00.000Z,c9552845-60b0-49fb-b56a-541c4a9e3258
9697a60b-1d7e-47b1-a138-6b491103ccbe,"eve091",2017-12-01T10:59:00.000Z,2017-12-01T11:58:00.000Z,afa6afed-b8d7-42e4-9b29-1443b0d5ce1e
8bd9c5c1-9a67-43d0-b4dc-c9854ed1b413,"frank417",2017-04-15T12:56:00.000Z,2017-04-15T13:33:00.000Z,01e99ead-e717-49c9-b166-0478d98a8230
addcda87-399c-403b-8032-1fdd0b99dc8c,"frank459",2017-01-23T17:26:00.000Z,2017-01-23T18:14:00.000Z,c93b4e61-c55b-4d5e-a36a-a20a526119be
3e8501f6-ce93-418e-8bf1-969ff37419b5,"frank046",2017-06-26T18:14:00.000Z,2017-06-26T19:16:00.000Z,142a99fd-6a1a-4c71-8f9d-dab7f9ef3fb9
3966d8e3-b0fa-4b0e-8e6a-dc338b388373,"eve287",2017-12-13T05:59:00.000Z,2017-12-13T07:08:00.000Z,a4b32ede-e5ec-4b48-bddc-c18ea00444fe
52492f03-2b80-4586-9c32-636a2156570e,"alice070",2017-01-12T10:32:00.000Z,2017-01-12T11:28:00.000Z,f465473d-0c0c-4b33-9df6-32a072ca753b
f2f8ef31-14ad-4f78-a486-33ffb8ec0570,"eve775",2017-08-01T21:19:00.000Z,2017-08-01T22:00:00.000Z,1a2c4150-1a08-4fc7-bd98-4a1d30daaa95
34e8ea54-5987-404c-be5a-eec4f41460f5,"bob481",2017-04-19T07:43:00.000Z,2017-04-19T08:37:00.000Z,c46ef78c-6888-474e-900a-c5ce227c4369
cd8673c2-aff6-4ca5-be86-e7307c4f68d8,"frank417",2017-09-07T14:49:00.000Z,2017-09-07T15:42:00.000Z,f1bbd316-acdf-484f-8e01-d4574bf96ada
ef86aecf-56e4-4477-b1ab-eec5b3940f61,"frank345",2017-09-19T07:09:00.000Z,2017-09-19T08:01:00.000Z,092641f5-647d-4b47-a31d-e2b7df4f2a75
939ca331-9f67-44d3-95d4-e8636dd4da2b,"eve385",2017-03-21T19:03:00.000Z,2017-03-21T19:40:00.000Z,750d7155-749a-4545-b4da-83b66e7f19ea
41d0e724-2b40-4ebf-a74f-99af73c13320,"bob481",2017-01-18T10:02:00.000Z,2017-01-18T10:48:00.000Z,737c5fa6-19f2-459e-b345-90580537d087
b776aa38-ab06-49f8-a799-658d013e8141,"frank459",2017-06-26T22:22:00.000Z,2017-06-26T22:58:00.000Z,afb0f2fc-1038-44ee-8026-9765b2e0adb2
2cbb0b13-031b-40b0-8918-1ea14d92fafa,"eve385",2017-10-20T01:02:00.000Z,2017-10-20T01:42:00.000Z,8516c0e1-f816-45e7-927e-3ed45e6875fe
f91b582e-5bad-490d-8bf6-4c268d1cc21c,"bob895",2017-10-21T11:40:00.000Z,2017-10-21T12:20:00.000Z,4592d9ea-3454-45b8-8e3e-390e33187550
428a500d-0a4b-42fe-8f32-da8fddaf3b49,"dave044",2017-01-25T13:00:00.000Z,2017-01-25T13:50:00.000Z,d7311a39-5110-470d-b36d-a11c84d4b637
ab456361-b265-4e60-82a4-7a97e4ab3ec7,"frank417",2017-06-28T03:00:00.000Z,2017-06-28T03:57:00.000Z,0fac2b3f-8bb5-4c96-82ca-69885a13e2f9
e4442165-f69c-401e-a5f5-0bcc38d06642,"frank345",2017-01-26T02:00:00.000Z,2017-01-26T02:17:00.000Z,8f243d3c-ed66-45f2-b555-970bc37327e7
982d527d-ffb6-4787-8cab-71624c1074ec,"bob481",2017-02-28T13:15:00.000Z,2017-02-28T14:05:00.000Z,8df43a16-a1e1-4785-885a-aa2575014748
0fe0254b-d86f-448a-aa42-2d724cad41b7,"bob179",2017-04-05T15:04:00.000Z,2017-04-05T15:48:00.000Z,f2940f2f-8370-453f-88fc-1554166a87f8
0e1bc237-0f7b-45cd-a4e5-8ec4b69b22c3,"eve385",2017-02-14T23:44:00.000Z,2017-02-15T00:31:00.000Z,9d9cdc7f-95c5-4729-b981-9a3a6883aac9
982d527d-ffb6-4787-8cab-71624c1074ec,"dave178",2017-02-28T13:12:00.000Z,2017-02-28T14:03:00.000Z,5241f144-ad70-4464-88c9-bfe68db94d1d
213d8858-b780-4a84-8cee-d00bcc1d8f42,"alice157",2017-03-06T10:38:00.000Z,2017-03-06T11:37:00.000Z,49ca222f-e648-4712-8fd7-99c909ec97ee
4c9589a8-bfc9-461e-b536-2a705127d014,"dave044",2017-02-12T20:49:00.000Z,2017-02-12T21:59:00.000Z,690aa1ce-523a-47c7-9d1a-51b952ea212c
943c8dee-c96d-4f63-be5e-9b0aa7842828,"bob179",2017-02-25T12:33:00.000Z,2017-02-25T14:00:00.000Z,d519b2d4-9d0c-4b33-b954-7357d86acfc1
f830af78-77b7-4049-9d19-0087868965bc,"frank459",2017-01-27T02:01:00.000Z,2017-01-27T02:55:00.000Z,2e83db42-5c89-4e2b-9571-84d6a3e8586a
fcded6ca-07f5-4091-94bb-bf703b3a403c,"dave044",2017-08-03T14:31:00.000Z,2017-08-03T15:20:00.000Z,cf560b1e-56bc-4537-8b6d-ef9ece740151
5d8ee4e6-c79b-40b4-a026-3a26851e5488,"eve385",2017-07-11T23:09:00.000Z,2017-07-11T23:59:00.000Z,8b2f78ce-62bc-423e-99d5-b34c6770f554
aa8ce433-5658-4e16-a35d-8c253efbcc70,"eve091",2017-02-10T14:00:00.000Z,2017-02-10T14:53:00.000Z,3ff83c81-63e0-4736-862e-eddb069ca2f6
016f14d3-d327-42ca-a8ef-cb5f3a271923,"carol774",2017-01-12T05:51:00.000Z,2017-01-12T07:09:00.000Z,28a324ae-a9ba-4902-9398-4d0e2bee617f
871959aa-392b-4e1e-b7ab-92c4f6592dc6,"eve886",2017-04-09T17:07:00.000Z,2017-04-09T18:33:00.000Z,27f462b8-209a-42dc-986b-80cf674cd2cd
16f89be0-16e3-4921-a257-23fb7ef1d65e,"bob895",2017-07-18T07:48:00.000Z,2017-07-18T08:31:00.000Z,142628b1-ea00-4de6-841b-974cac242ddf
7d18297e-e643-4ec8-b911-50a15510c1ae,"bob179",2017-10-09T03:02:00.000Z,2017-10-09T03:45:00.000Z,ffd655ac-f324-4294-8c3c-d46bfea70aa5
4c9e6eb7-c732-409d-b35c-a95c52fb0e3c,"eve091",2017-06-25T18:02:00.000Z,2017-06-25T18:51:00.000Z,df5fd7fc-fb13-41bf-97a3-1b0f98f136ab
e5129bb3-1477-4bd6-8794-35f03fb7ed3b,"eve775",2017-09-07T11:35:00.000Z,2017-09-07T12:03:00.000Z,b525fa39-a403-4f66-9d2a-bcce0cc0b4d0
07e46344-4b9d-44f8-b390-175eb4f4d480,"eve887",2017-05-27T01:57:00.000Z,2017-05-27T02:53:00.000Z,b5811c29-7a38-427c-acb8-d181f6937513
b16c7e6e-f5b9-4bd2-ae8e-046fc5561846,"alice157",2017-06-11T13:29:00.000Z,2017-06-11T14:35:00.000Z,e502ffaf-495e-402c-82f1-7bcfd1b38b12
009e06e7-be4a-46c1-bf21-ef711f2df58b,"eve385",2017-02-05T19:59:00.000Z,2017-02-05T20:37:00.000Z,426f8d9f-54c9-4a6e-934b-f9f07b0b3f90
d091f4bc-10c5-420b-a55a-b6c4eddced91,"frank417",2017-01-21T17:54:00.000Z,2017-01-21T18:44:00.000Z,9985cd6e-9923-4552-8b39-1471889d565a
a645e4a3-9ac2-4297-bb6e-2a6bac8328b6,"frank345",2017-07-01T14:37:00.000Z,2017-07-01T15:33:00.000Z,937b1dcf-24b9-4ce6-96c8-3cceb5968f8b
880c2533-70e7-4fe9-bda0-066752e533b1,"bob179",2017-01-30T22:14:00.000Z,2017-01-30T23:37:00.000Z,bcfd44a0-b650-49c8-8fb4-50bcfd9c692b
836cfa7a-b973-4909-8e3a-835d4e439599,"frank345",2017-04-24T23:11:00.000Z,2017-04-24T23:33:00.000Z,23bfede6-0959-4786-88e3-d56fb807fbfa
afbcfbb7-440e-43be-82f4-d927a25f9ffc,"frank417",2017-05-08T09:21:00.000Z,2017-05-08T09:58:00.000Z,4ee6b6c6-9969-4f1f-ae89-d550c9d89793
3f61370a-3bcb-4adc-9e82-a09eaf74f86f,"dave178",2017-07-20T09:02:00.000Z,2017-07-20T09:42:00.000Z,2643c30e-e7db-44b2-ae4f-3c69234f758c
d4706bfb-01d5-4a74-8f6a-b2b7cf189053,"eve287",2017-05-28T07:39:00.000Z,2017-05-28T08:32:00.000Z,cff5e3fb-a728-4ff5-b726-580d4756c245
673f8c69-5ce7-484c-a89d-0bde679e77c0,"eve886",2017-10-22T17:40:00.000Z,2017-10-22T18:29:00.000Z,bd713cfa-46b9-4cbb-bb2e-c8cf19e1bda9
ad89c01b-3ab2-4188-b7e1-012cf1e8fca8,"frank417",2017-10-31T16:42:00.000Z,2017-10-31T17:19:00.000Z,4f09b0e5-d799-4562-9c19-989baae41cc7
3966d8e3-b0fa-4b0e-8e6a-dc338b388373,"frank459",2017-12-13T05:59:00.000Z,2017-12-13T07:03:00.000Z,b3392fad-87ae-4bd4-832d-d99cfd480524
57a3ba2b-945d-4edf-a5a3-79ed6aeea100,"dave178",2017-10-21T20:20:00.000Z,2017-10-21T21:27:00.000Z,793facd1-a746-43f2-a59c-6310bf7ad0a1
8a47f148-222f-4ba6-8bf8-935869dc3a1f,"eve385",2017-06-01T17:44:00.000Z,2017-06-01T18:18:00.000Z,37b2d186-98a4-41ed-8702-0e20203715a8
d3f520f4-3555-44db-b1db-53992453715a,"eve886",2017-10-04T13:00:00.000Z,2017-10-04T13:50:00.000Z,2f8a581c-99e6-4f14-bfa4-d1aa6b432f1e
a7c952c0-aa09-4163-98be-2481a7b7ea5a,"bob895",2017-06-27T06:56:00.000Z,2017-06-27T08:28:00.000Z,2a17e076-b6b5-4367-9bcf-580222a0562e
8397f141-805b-454c-a195-7beab99906b3,"frank345",2017-09-07T05:37:00.000Z,2017-09-07T06:09:00.000Z,7087bcd6-1662-4387-916e-2607d15ba407
8fcee6c4-40b6-450c-86e5-a05ac77e56c6,"frank417",2017-07-08T03:40:00.000Z,2017-07-08T04:46:00.000Z,37441776-f07b-41cb-8a53-98e91c836d58
5e49a112-c3d6-4272-8b27-f410790de88c,"eve385",2017-05-28T09:36:00.000Z,2017-05-28T10:29:00.000Z,eab2e0c8-4b9f-4ca0-9a2c-6cca52194055
a7c952c0-aa09-4163-98be-2481a7b7ea5a,"eve775",2017-06-27T06:55:00.000Z,2017-06-27T08:31:00.000Z,0db08156-bbba-41f4-8a18-4fd1aa3e5ac3
3c90c04a-0dc7-4dca-b238-50ec6afffe60,"frank046",2017-05-31T06:42:00.000Z,2017-05-31T07:29:00.000Z,1dd90d93-dad4-420b-ace4-fa7f4d3753f1
5f17bd7c-4581-4e2e-8445-c26a82a03ff1,"frank046",2017-01-29T05:22:00.000Z,2017-01-29T06:39:00.000Z,c1fccb61-785d-4c27-b01e-3c436e997b0c
79031871-217e-4550-9e0c-188dca7a6a8d,"eve887",2017-02-24T00:36:00.000Z,2017-02-24T01:17:00.000Z,52a3cd20-97d4-4509-9957-11dd29b8f3b1
0759bf99-d535-4800-9bbb-5e2d3c0395a6,"frank345",2017-10-03T10:16:00.000Z,2017-10-03T10:35:00.000Z,905a334a-da61-4170-8960-535c9a057f02
625c6340-bf6d-4c34-8419-a7d66ffe0087,"frank235",2017-09-20T21:38:00.000Z,2017-09-20T22:49:00.000Z,ecf736c0-0e22-460d-83a0-d7669898029b
1cfc8be8-c250-4f1b-b0db-29c92bebb9e1,"bob179",2017-01-23T15:16:00.000Z,2017-01-23T16:32:00.000Z,a118b4bc-2ed5-4746-85c6-a3f1f3ae804a
5dfb957e-a531-4b06-aa9c-95c2c523e316,"alice070",2017-02-05T17:43:00.000Z,2017-02-05T18:38:00.000Z,e9570c25-1719-4952-9fa1-4799a37eceab
073a5fc9-09fa-4ae8-9613-5802c23b5b4f,"frank611",2017-12-13T20:16:00.000Z,2017-12-13T21:29:00.000Z,b8c1f209-7af4-4aee-87c8-50c00445c3c1
2e152e0e-d903-4a09-a7ee-9eb238f5269c,"bob481",2017-10-19T20:10:00.000Z,2017-10-19T21:14:00.000Z,4002b553-00c9-4a9e-812e-e8222f73c3e5
0b0c8dc2-aaea-4f2b-a127-0ba30d36ac65,"bob179",2017-06-21T18:29:00.000Z,2017-06-21T19:24:00.000Z,3e69b15f-cdcf-4d17-b107-9ec7e129ae60
b20bb212-6fca-4e53-8e09-5284137d9237,"frank345",2017-01-10T22:36:00.000Z,2017-01-10T23:03:00.000Z,97471b13-68f1-4006-8c03-fffd20fb492b
54dcf540-2620-4d3d-a4b7-a0e89bbebe0d,"alice070",2017-11-11T01:08:00.000Z,2017-11-11T01:35:00.000Z,e8240722-be58-4216-b2de-2434efbd99f1
3e8501f6-ce93-418e-8bf1-969ff37419b5,"carol774",2017-06-26T18:11:00.000Z,2017-06-26T19:15:00.000Z,42d62e53-2505-4aa9-b4a7-9a055583464f
e155ffa9-67ec-4dd2-9a57-183581186289,"eve887",2017-07-06T17:54:00.000Z,2017-07-06T18:45:00.000Z,057df3a6-a6ee-47ec-b595-16f0afae0fa8
34d35f1f-8d20-45e1-a95b-2b6912227397,"alice157",2017-07-26T22:36:00.000Z,2017-07-26T23:35:00.000Z,a9636fe6-1825-43f4-815e-3d44aa60ba15
1c7cb80f-13c2-4ba4-83dd-149dcd9d2a02,"frank611",2017-10-31T05:05:00.000Z,2017-10-31T05:22:00.000Z,36437fcd-a849-4c22-ad65-369c65bbb821
2465ca0d-fc0a-4b89-a2d8-f969ded0d57a,"frank611",2017-11-20T12:50:00.000Z,2017-11-20T13:40:00.000Z,63840460-7f8f-48eb-b2d7-ca5499d0df2a
0bd98065-f790-4d66-8073-d02ea67cb371,"alice157",2017-05-03T08:47:00.000Z,2017-05-03T09:35:00.000Z,cdab8101-9aee-4299-be95-defbbff05c4e
0ab45845-a6f8-445e-b7ba-a908888a185f,"alice157",2017-06-08T09:11:00.000Z,2017-06-08T10:09:00.000Z,72865ffa-3453-4f0d-9b63-1433fdc0b8e0
74f06c90-ba61-4bf1-85c5-a919d4612461,"alice157",2017-10-12T12:20:00.000Z,2017-10-12T13:28:00.000Z,e9665e95-1235-44a3-bb3a-221d2dd34da9
b7c56c8f-6e5e-4508-80ed-2c6e46a60d7a,"dave044",2017-08-23T03:55:00.000Z,2017-08-23T04:45:00.000Z,0ce67f85-e425-4470-857f-21000716b6f9
ba50c905-4cd0-4f72-be15-0d8352994b81,"eve091",2017-04-08T06:18:00.000Z,2017-04-08T06:37:00.000Z,29eee8dc-991f-4e37-84a6-e49f0a5166ea
9846f070-07b0-43e3-84e1-eb3c682d29fc,"dave044",2017-06-08T22:13:00.000Z,2017-06-08T22:58:00.000Z,eb06355a-5ef9-4af5-81f0-e0cc0c110802
2410867e-36bb-406e-b540-928f1aec1a1d,"carol774",2017-02-19T22:04:00.000Z,2017-02-19T22:54:00.000Z,1b86f31c-e636-462b-9bbb-730cf3c77dd8
e42a5142-5158-4ff5-909f-a1a5220f6a9e,"alice157",2017-02-22T18:41:00.000Z,2017-02-22T19:28:00.000Z,40e6cecd-8873-4892-8ad7-1568b5854fb1
5be486bd-0092-48f5-b5fa-599f634f5348,"frank046",2017-04-23T09:15:00.000Z,2017-04-23T10:13:00.000Z,c33a27cc-a4f7-46a1-aba3-90212c0ee61d
d24951f2-bd95-47e4-bdc0-991711afce20,"carol774",2017-05-04T18:00:00.000Z,2017-05-04T18:39:00.000Z,8c34eb85-9078-48f1-8725-ec130aa180db
2444ded3-3c29-4c8a-ab25-fc249514668a,"alice070",2017-06-04T15:35:00.000Z,2017-06-04T16:11:00.000Z,774efc6f-3553-403c-a706-bc2eead9d4fb
c13f0881-b156-4759-9cc0-9b0e8f39f77b,"bob179",2017-08-02T10:23:00.000Z,2017-08-02T11:22:00.000Z,e24e8151-24ec-4b3b-a524-6cebc5468241
3d6290d2-47b7-47ea-80b0-7055c0dca3cc,"bob481",2017-11-29T20:37:00.000Z,2017-11-29T21:18:00.000Z,91fc0590-86dc-423a-8645-7d04e6438185
8c9dcd30-5376-429d-b3f3-01119c9030f9,"eve287",2017-01-10T14:17:00.000Z,2017-01-10T14:59:00.000Z,11224928-5863-4445-9378-8e59cd12c910
87eeaa94-b9fe-4569-b89d-e005a5141840,"frank459",2017-09-07T01:41:00.000Z,2017-09-07T02:52:00.000Z,3967ae69-baf8-4bf4-aac8-3f5637f4746d
65c51e72-0ac9-4774-b3e3-b27ff31a78ca,"bob895",2017-06-21T23:24:00.000Z,2017-06-21T23:58:00.000Z,6657661e-7518-468c-9c68-341256d21bca
0a726462-7a76-4217-b421-190fccd1e908,"eve385",2017-11-13T10:38:00.000Z,2017-11-13T11:23:00.000Z,83528a1d-bc35-4f53-93e3-18b4a7729c9a
bbafdc42-60ba-4950-84a6-79cb28ecbfe2,"dave044",2017-10-29T05:37:00.000Z,2017-10-29T06:18:00.000Z,d4ed38f1-6e02-4085-86d7-9a8681dfc4c1
b7f85d89-2a22-494e-9897-7933ea07ddc1,"frank046",2017-09-20T23:02:00.000Z,2017-09-20T23:58:00.000Z,47aa5476-e009-49c8-a18d-ed61b1a36138
6a5e0dc9-66ac-4a1e-96cd-8613323f1cf2,"eve887",2017-11-27T22:26:00.000Z,2017-11-27T23:18:00.000Z,f21f93d5-2331-4548-a975-fe65861326d7
0ee8361d-340a-47e6-ae8e-7d6b948035f5,"frank459",2017-04-29T10:21:00.000Z,2017-04-29T11:04:00.000Z,101d2193-8078-41c6-a981-78569798e4aa
bcc4fab2-b2c9-4f08-b088-d0d0ba3d4d6e,"alice157",2017-03-23T03:07:00.000Z,2017-03-23T04:29:00.000Z,a956e22a-84a5-429d-ad38-4599aa692574
b9d0ad91-1386-4b45-ac13-27b210d593d6,"eve775",2017-03-14T23:35:00.000Z,2017-03-15T00:33:00.000Z,11507b92-e09c-48e6-885a-cd2ef74a1060
379e8fa1-d35f-439f-a0df-9171fd0bf901,"bob895",2017-05-10T15:46:00.000Z,2017-05-10T16:36:00.000Z,3d67aced-b6f1-4627-ae03-0d537ae6b831
8ae43ac7-87f6-4bb8-93c0-b3347ca3db76,"eve887",2017-07-30T20:45:00.000Z,2017-07-30T22:15:00.000Z,6924ba2e-1fa1-43c1-be71-978a18d79bff
fee61f59-0b47-4dce-bfc2-18398d9ee307,"alice157",2017-08-22T06:00:00.000Z,2017-08-22T06:57:00.000Z,4c167117-2a7c-4963-a342-221c6c166147
494218a4-6820-43f2-b239-ad5b878ced2b,"eve887",2017-04-18T07:01:00.000Z,2017-04-18T08:06:00.000Z,16383909-0bb0-47fb-b45b-17af0a7eb593
