call-id,user,start,end,media-id,transcript
25877978-e139-4572-88f4-2cd08249316b,bob474,2017-04-18T08:59:00.000Z,2017-04-18T10:05:00.000Z,af6b119e-039d-487b-bf45-637409113700,off out to doctors appointment. 
dfb4ca54-155a-4980-8d45-7fd2080983c4,frank715,2017-05-07T23:29:00.000Z,2017-05-08T00:29:00.000Z,d3551454-df60-4e9c-816c-ca1096cd0867,
6c3509e6-3f14-494e-b04a-3bc8769746fa,eve347,2017-04-06T10:30:00.000Z,2017-04-06T11:12:00.000Z,1d087976-bce5-4e8a-8599-a06e10e9afb0,
9bbe5c8b-c29b-40bf-a6ea-8ced378fb66a,alice740,2017-05-07T20:11:00.000Z,2017-05-07T21:04:00.000Z,860e6a0f-b275-4ca3-b7de-5dbeb2c17070, good late-afternoon/early evening   and to everyone in between...well...hi!
ef36f07c-dc0a-4542-8a36-a34491496f98,alice740,2017-04-05T23:25:00.000Z,2017-04-05T23:57:00.000Z,4fdfe2cf-f994-45a4-8b0f-5c43838f3c3d, can see it. 
4219af3e-947a-4c92-8901-a35482c0c403,carol909,2017-05-27T02:31:00.000Z,2017-05-27T03:20:00.000Z,41d7151f-3493-4ad5-8367-b54b1db1f38a,loves her life pretty much lately. 
66f77d77-d114-44b8-8db7-e72f24a0c816,bob041,2017-10-26T08:08:00.000Z,2017-10-26T08:48:00.000Z,4f7d4ab1-bc40-4ab8-b746-6b08c981826f,what do u do when u find out that the person u supported and stood behind since day 1 tells u that in the past they tried to blow u off. 
d423190e-ffd8-4740-a408-c312aa5a6aa6,bob371,2017-04-13T01:37:00.000Z,2017-04-13T02:37:00.000Z,639859a7-cce4-4702-ab1b-4acb5a4cc3be, looks like my lappy's touch pad is giving up na.  http://plurk.com/p/n0ni4
7b53d4bf-815e-4924-8f41-fe90ccf4f202,dave925,2017-07-20T12:02:00.000Z,2017-07-20T12:20:00.000Z,ed4eef91-ddeb-459b-804f-9fdc64001496, wondering what to cook for dinner gonna sit in garden and sunbathe helps me think honest 
61b0595f-df4a-42d9-ac32-4ccde4060772,carol346,2017-04-25T15:14:00.000Z,2017-04-25T16:16:00.000Z,b6a76366-7d5b-4f08-9c0a-1903541b2f60, thankyou 
5031f0cb-c4ff-45c9-bc9e-df2f608e042f,eve431,2017-12-13T04:34:00.000Z,2017-12-13T05:20:00.000Z,896c40ab-0850-4e04-a94a-a23bbe53cdcd,
a3dc8823-48c2-4b05-a463-9ca97b5bcf35,bob474,2017-01-11T17:05:00.000Z,2017-01-11T18:13:00.000Z,43219c9e-7ec0-44f6-912f-3bdc4c4d7135,is sad coz alison's leaving england to france tonight 
84de074c-2b5f-49f0-925d-8f6955e09964,eve250,2017-03-04T09:10:00.000Z,2017-03-04T10:11:00.000Z,6ccc7fb7-ec36-4e3e-8e37-e35257f1d392,watching jimmy kimmel  he talks too much. oops...
5e534c8a-a2d3-410d-b86e-e08f20b70c75,eve672,2017-07-21T21:01:00.000Z,2017-07-21T21:35:00.000Z,5dcd5fc9-ae0b-470b-a5b5-a1c42b8a927e,bruises and different temperaments)
d52f5eec-3d91-49ff-97e5-f29f0080601e,bob371,2017-04-02T09:35:00.000Z,2017-04-02T10:18:00.000Z,a9e20d3d-0f33-4232-bfd3-038af2a7cf10,
b582d5d4-1284-4ef0-bf0a-784e959afafd,eve431,2017-12-02T11:19:00.000Z,2017-12-02T12:30:00.000Z,ee6a50ee-3920-4850-8db1-8da15146ef4e, i'm finally back- from the awful task of moving my office crosstown. now i owe ya one (for the ff). thanks! 
b02dc3d9-1cd7-4d7d-88bd-f28fb7dcc4c2,dave304,2017-07-08T08:42:00.000Z,2017-07-08T09:24:00.000Z,5a8aaa85-b8be-4b98-86d4-8b820f7c6e59,
baf7ec84-d32c-40cf-9686-3816fd29a64a,alice740,2017-09-01T11:09:00.000Z,2017-09-01T11:55:00.000Z,f81751db-bdb9-4046-b800-2adfab75f420,
4a6f69bc-5992-4d8e-9859-3c118f99f878,bob327,2017-07-25T20:43:00.000Z,2017-07-25T21:37:00.000Z,a15d887f-0b80-48ed-aef3-855ce82fe062,
86c9f67e-2e8c-4298-a5bf-1a63a4bc8ce6,alice593,2017-02-02T15:32:00.000Z,2017-02-02T16:51:00.000Z,87446afe-2d25-4b0d-8c51-d32c3b3937bd,
b5764a8a-5d95-49ab-b816-01e104c2b5e4,frank309,2017-02-26T02:51:00.000Z,2017-02-26T03:15:00.000Z,af7599f7-0a98-40b4-8a83-ec77e71bc0c7,
c75a2a34-6613-44a5-bf6d-267e206070fd,dave304,2017-01-04T04:15:00.000Z,2017-01-04T05:08:00.000Z,883eac42-5b39-4bd4-8d59-517fbd347cac,
01a48df7-d777-4fa8-a2bc-24e6d96ab158,bob371,2017-01-05T06:56:00.000Z,2017-01-05T07:35:00.000Z,290ae77c-5e38-4e50-a43d-a3b3ee370fdc, and something to wear out the weekend after this! 
d84da26d-d52c-445b-b17b-2cb3c6870040,alice740,2017-12-01T19:30:00.000Z,2017-12-01T20:35:00.000Z,19dcf57c-a9a0-417d-ab51-7fe2294a99ea,
bfabb081-e738-4d11-a04d-449062fb3e46,carol568,2017-10-21T09:47:00.000Z,2017-10-21T11:17:00.000Z,36c6c7da-5c54-422b-b6d0-393c39b15acb,#mw2 click on more from this user.. and rate my other comments.. some good ideas.  thumbs up to keep this post active
d479d178-741a-4a16-8d83-64a72613ea94,frank840,2017-12-19T17:54:00.000Z,2017-12-19T18:56:00.000Z,b15c4ec7-a1d6-4c87-a5b4-5af95010af00,having lunch with my bff!! 
d3f9bb1b-e32e-4cc6-bc09-88cc8a17a5da,eve157,2017-06-25T09:13:00.000Z,2017-06-25T10:19:00.000Z,65cf9ea2-c57f-4ca8-87fe-35c4fed82484,
858d9a96-55ba-4144-bbc3-10f356cac90e,carol909,2017-11-30T07:01:00.000Z,2017-11-30T07:13:00.000Z,d951d5da-3a88-4488-b1cd-59d054590b76,needs food soo much. going to watch t.v then shower later on  .
52326276-9a77-4af9-b239-d95ccd217b62,carol057,2017-02-19T21:50:00.000Z,2017-02-19T22:37:00.000Z,f57f473d-57f4-45d3-a2e1-f811c44381a5,keep listening - thanks  www.reverbnation.com/keithhide
78f6b413-4959-4241-87e3-32fdad0011b5,frank309,2017-01-12T11:15:00.000Z,2017-01-12T12:10:00.000Z,799ec680-a229-4945-9124-1c73669d0976,is so excited for the fray concert today!!!!!! also wishing her baby good luck on her interview today 
7175d266-ba0a-4b26-b0b5-717384b6ebf6,bob830,2017-12-09T18:22:00.000Z,2017-12-09T18:56:00.000Z,d25a0db2-e1cb-4b87-956e-644a5aadf081,
2e4370cd-2fc9-475d-8567-3a92a9ee9899,alice455,2017-03-11T15:05:00.000Z,2017-03-11T16:11:00.000Z,568c9a78-124e-4d6a-8318-ba239215846d,sammy hagar â mas tequila  ..take you on a little trip...  â« http://blip.fm/~8bm4l
95ea9ca2-e3f9-43fe-9a94-b1b87f1ec742,frank813,2017-07-09T18:11:00.000Z,2017-07-09T18:55:00.000Z,406ee9ab-16e7-4c52-9fd4-3747828e6837,
5222bd88-92c5-4f0d-a6b0-a50c8500b1a0,carol057,2017-09-09T10:39:00.000Z,2017-09-09T11:24:00.000Z,93dd816d-1a91-49c1-9430-99bb06f240f8,
34f895e7-f434-40af-845b-67a5e28fe59f,carol912,2017-02-04T15:04:00.000Z,2017-02-04T15:57:00.000Z,db3076ab-413c-4359-9809-c45191089bb8,wooohooo new chickenfoot video! 
ca96cefb-b2fc-47c1-b02f-6cab5dd4b62b,bob041,2017-04-02T10:14:00.000Z,2017-04-02T11:09:00.000Z,2d95803f-7242-40e5-9f08-bc56809494c9,i wish i was in sydney! 
2e41846f-0023-4a3e-b856-f5cda376b881,carol912,2017-06-24T17:30:00.000Z,2017-06-24T18:33:00.000Z,0e467092-3545-4c73-83c5-72b0eae916da,
eb7f15a1-1cc1-42c7-8bb2-ac99c498822d,eve157,2017-05-01T10:27:00.000Z,2017-05-01T10:56:00.000Z,51299a95-ea72-407a-9954-2e9f8f6d0eb3,
a95688b5-77fa-44ee-8e29-4e043d239c02,frank840,2017-05-19T07:52:00.000Z,2017-05-19T08:28:00.000Z,aae0b24c-850a-4d14-b042-a405cd2c04f2,
9e7b5bc2-7229-436a-bd15-f30db6109cc1,frank715,2017-10-05T05:27:00.000Z,2017-10-05T06:51:00.000Z,b31f385a-59d8-4d21-bffc-c9ed09ec7781,i met lee yong dae and lin dan. hahaha. but i dind't have pictures with them. | ko sung hyun sarangheyo~ 
8d0764a0-7e15-4851-a85f-07cb92561a5c,eve672,2017-06-09T11:19:00.000Z,2017-06-09T11:35:00.000Z,2979d180-0fed-4527-b45b-ec6c718eab1b, y'all better be with me 
ec685b32-9af5-4e3f-b8b1-4d5b87157ba4,bob830,2017-10-19T07:44:00.000Z,2017-10-19T08:58:00.000Z,b99c1c46-f483-4bd6-8121-e8d61d31b109,i just got an amazing new pedal.... and i just blew both of my speakers. 
bbdf1ce5-8431-446e-ac85-ea5f793f7352,eve790,2017-11-30T16:44:00.000Z,2017-11-30T17:38:00.000Z,72fabb0b-f26d-4cac-8183-0ed82cdae257,we are all seekers with a goal of joy~we undo a lifetime of negative conditioning... 
b4299e0c-a83b-44ba-b055-81c95913346d,dave834,2017-05-10T21:11:00.000Z,2017-05-10T21:57:00.000Z,03ea62e2-8b2f-4f49-ab51-47dcbe347d77,waiting for dad  . we watched 'old school' with our germanteacher
4d5a6378-55af-4b33-812b-bec5f2004b53,bob474,2017-01-06T13:12:00.000Z,2017-01-06T14:13:00.000Z,31ae3428-14bf-4eb8-bbdd-f53c7d0d007b,wishing she hadnt drunk so mush yestaday 
adf55062-cc7f-4ff1-95a4-d092ccdcc697,dave985,2017-04-10T10:16:00.000Z,2017-04-10T11:10:00.000Z,4bdad181-8cdf-4a56-a91e-0d52ed8760fd, vines and trying times now its really really good great in fact so go buy it 
9a89a6c1-efb9-4cab-a8c3-9e51f615c415,dave834,2017-11-06T01:27:00.000Z,2017-11-06T02:20:00.000Z,c59b7d14-e420-4d64-94df-9d33a5ab1186,
46e52478-a34c-4ab4-85e5-637495f25526,dave925,2017-04-10T14:09:00.000Z,2017-04-10T14:39:00.000Z,96f9b6f9-d2be-4716-a558-6bf38af83c5c,
0c974efd-7361-4dd5-94fc-26c689463f66,dave411,2017-07-19T02:45:00.000Z,2017-07-19T04:00:00.000Z,f807e604-e7dd-47ba-a83b-f5b8103ded98,
c7ff1212-5d80-463e-910b-81926dc0b1d4,eve672,2017-02-02T19:15:00.000Z,2017-02-02T20:20:00.000Z,6729352d-2afc-47cf-856d-3047b7f9c8e2, i left my phone at home! lol... i feel so free now though  no more exams! =d x
2b0a801b-cb77-46fe-b222-f116c730bfd7,dave925,2017-11-09T11:48:00.000Z,2017-11-09T13:02:00.000Z,5e65064d-8240-4318-8003-6a01069a6322, it must have been sleeping next to a window on a rainy morning 
6f6a65d2-ab08-45a1-9669-f98a7cc3b4dd,bob371,2017-11-02T07:53:00.000Z,2017-11-02T08:30:00.000Z,c1f2d044-9723-4882-8e92-c56887e707b4, so i could get it done *-)
ffda4502-f37c-45dd-989f-52d7f3d164df,bob830,2017-01-28T21:50:00.000Z,2017-01-28T22:37:00.000Z,8c51df79-7c1a-4681-aa37-433c801565ee,feels slightly ill. guess i shouldnt have eaten mc ds after all. 
0c710117-99ac-477b-8af4-ac2979476e06,alice542,2017-07-02T01:09:00.000Z,2017-07-02T02:12:00.000Z,824d67d7-b0b3-4690-a607-c4978b0c76ac,hey you - james the electrician is coming over tomorrow about 8am - he says it shouldn't take long 
5932f530-d7bc-4755-ba95-ddac32abc928,alice542,2017-12-05T11:07:00.000Z,2017-12-05T12:02:00.000Z,f644387e-a036-4502-ae58-e42dfb5a688f,jk! i love you and ur sexy tie dye! 
f7794ab3-b8bd-41b1-bb1e-a76950d4e18b,bob588,2017-08-07T07:48:00.000Z,2017-08-07T08:52:00.000Z,350a525a-5b56-4f4d-9785-b05b165dd6d9, marlon &amp; nat c all out!  #fantasysurfer
23861056-b153-4745-bf1a-88cb130dfc51,alice593,2017-06-04T04:54:00.000Z,2017-06-04T05:42:00.000Z,ecb2a9d7-8b5f-4211-aa05-81086a0d2b97,
1a4a4d72-f8d3-4cd8-9fc4-e607368f377d,frank715,2017-03-30T14:16:00.000Z,2017-03-30T15:28:00.000Z,c8784f4c-90c4-4b34-993c-e2d8f158343a, whats crackinn!?
3e396d47-968d-48b6-b4a8-d1868e3d15ee,alice542,2017-11-26T01:54:00.000Z,2017-11-26T02:20:00.000Z,9c880d72-b2cb-4475-ae05-0ad0b44fcaa8,is off to salsaaaa  then t.reilly !
f64f91b8-1888-467f-9471-30a1eb2a10b3,dave411,2017-01-26T08:32:00.000Z,2017-01-26T09:10:00.000Z,f52540b7-f285-4d25-8ddb-a1fad8488cc9,
37e2f796-53f1-41f4-afef-ff7a90b0a57a,dave603,2017-03-17T07:51:00.000Z,2017-03-17T08:25:00.000Z,e0a3b13f-565b-48d8-ad9d-e2dcb7d16e3b,the sun is shining!! i'm happy. 
4f1071a2-6c58-4bcd-bc1f-e444d1e7e552,dave925,2017-06-10T23:45:00.000Z,2017-06-11T00:03:00.000Z,4a33343e-04f5-4e5e-8a0c-fbf75df66d3d,
ee2ae41c-a71f-4915-821c-93798fda53c7,bob332,2017-03-31T20:12:00.000Z,2017-03-31T20:58:00.000Z,aed58eef-f83d-4352-a733-a9c442300c5b,
fca2b8d9-ca70-4e8e-bfa5-e835c5591a07,alice740,2017-03-18T01:34:00.000Z,2017-03-18T02:15:00.000Z,64e136fb-2d8c-4460-8dc6-2b91fccb2643,watching law &amp; order: criminal intent and listening to 'take on me'. such a lovely combination 
90ef5bd6-c7c2-4193-a102-4d165ea8a162,eve431,2017-10-21T04:11:00.000Z,2017-10-21T05:11:00.000Z,7482a624-193d-432c-a1db-6deb963340a6,much better  lvatt ohhhh yea!
125935c9-00b2-4d25-92a7-0cd276a7f482,bob474,2017-02-25T07:54:00.000Z,2017-02-25T08:40:00.000Z,e8cf342a-a194-4310-b1c8-824d35355343,i suck at making jelly cakeeeee. 
c951c5d5-d806-4137-99d1-a286dc776a66,dave603,2017-02-23T10:53:00.000Z,2017-02-23T11:37:00.000Z,fdc44fa2-b4f7-4b9c-a35d-41c88841fea3,hiking the indian council cave trail today! 
85db61e1-7711-4af0-9629-3b386f7126a8,eve250,2017-05-27T03:24:00.000Z,2017-05-27T04:07:00.000Z,b00846f3-d5d8-4854-9443-89ebf1cd7da1,
dcd62601-2835-44e7-be93-2241cfa3a9cd,alice455,2017-01-17T00:24:00.000Z,2017-01-17T01:08:00.000Z,0e0a9d9f-f62c-4844-88be-7c834df6d024,cousin* lol and now 2 more mins 
c882398b-da61-4b5e-a520-5b306a6c8ae6,dave846,2017-05-22T00:55:00.000Z,2017-05-22T01:55:00.000Z,3b2e8463-c6cb-4185-a919-fbb08bfd3159,
e53a46d2-c70c-47be-919c-fe8b2708ed6e,dave304,2017-08-24T09:49:00.000Z,2017-08-24T10:37:00.000Z,4e474917-96eb-4e7e-bef5-7434396a811f,listening to #linesvinesandtryingtimes right now 
ee119e6b-021e-490c-a964-14c9a1b23eec,eve672,2017-10-15T13:14:00.000Z,2017-10-15T13:58:00.000Z,c822c343-e43a-4c85-834e-12bc8a130652,so proud of those boys! #1 on itunes 
4cff72bb-28a7-4523-99da-11c765ff149f,dave846,2017-01-25T18:58:00.000Z,2017-01-25T19:30:00.000Z,779a741f-80da-489b-a367-050c5340bcd1, chatting with people and pretending to be working..... 
e147f8c0-7d72-4e01-84f7-c5f683bae3e0,alice426,2017-02-08T00:25:00.000Z,2017-02-08T00:57:00.000Z,1a4bc5b2-5031-4941-9fbe-75323d94cb6b, when we had a familyday! 
a102564b-0b85-4ca2-b660-33933fedb2c5,bob588,2017-08-20T01:23:00.000Z,2017-08-20T02:00:00.000Z,04086272-bf59-4c73-ac70-a225a8f2c82e, their $10-cheaper package has 150 more voice minutes! it's cheaper and substantially better! messsedd upppp! 
b5d7ee45-044f-479d-94c7-097a051694b6,dave834,2017-09-18T08:32:00.000Z,2017-09-18T09:20:00.000Z,291e9656-96f5-4cd0-886e-0a4f589b274e,
ce385f05-fcd3-4b66-8d33-d84cdc667769,bob588,2017-09-27T02:44:00.000Z,2017-09-27T03:34:00.000Z,90f2e824-5dfd-4d3b-961e-a4c047d3c39d, descended into creepy teen boy humour in season 2  still &lt;3 mulder/moody though.
498c4e2c-6ee0-48ce-99a3-c5c740fcf3b0,bob371,2017-04-09T07:24:00.000Z,2017-04-09T08:15:00.000Z,d1b4bd10-7e4f-4cfc-9282-028131fe77ae,bye every one im going to stop being a 3tfan   i cant do this any more im a fan only becouse i want to date taryll and he dosent want me .
136295f8-9176-4e13-937e-8a42e93f368f,alice593,2017-01-07T18:40:00.000Z,2017-01-07T19:49:00.000Z,fbcab40e-1c7e-4626-b6db-0cd3aa8611ae,i'm a freshman again. learning how to read my schedule. hahah mostly just missing math for 
9152f6b2-6f8c-4176-b061-7017862e1759,dave925,2017-01-31T04:46:00.000Z,2017-01-31T05:14:00.000Z,57066d77-a68b-4be8-b2f9-a24d9bcff759,
beddd12a-d0ec-4080-80f8-ddd36c3170da,alice010,2017-01-18T08:09:00.000Z,2017-01-18T09:04:00.000Z,b563add5-040c-4574-9231-a2da3de46acf,
c8569730-ec81-4a17-b498-7568e28c6f90,frank813,2017-03-12T09:52:00.000Z,2017-03-12T10:44:00.000Z,2b4cbb55-2179-43db-af18-3f913ad5c4a9,
03ec3d65-ab3d-4f10-8924-4ddede73a4b9,eve790,2017-06-13T20:40:00.000Z,2017-06-13T21:36:00.000Z,8a3fc648-9878-4778-9145-4fa3aef74aae,
94a31f84-64a5-4b6f-b2f1-67639a66508e,carol912,2017-07-18T07:44:00.000Z,2017-07-18T08:36:00.000Z,503dbd4a-82e8-46a7-978b-915994aa1ec8,can youu people leave me some comments pleasee??!! thankyouu 
4be74a85-002f-4b5a-86c0-e6b1cae49f6a,eve347,2017-05-27T22:07:00.000Z,2017-05-27T22:55:00.000Z,8b161944-07ca-47b9-975b-8d53c659591f,just invited some people 
6c15f23b-0e09-4906-a692-c73466e505c5,alice740,2017-09-02T10:34:00.000Z,2017-09-02T11:33:00.000Z,fda01ef3-7b70-48da-8ebb-c3ebc869b4de,watching twilight... again 
e26fea10-c208-4087-aa8d-1c9f5bf483a2,eve431,2017-07-30T04:18:00.000Z,2017-07-30T04:43:00.000Z,f8756557-e8d5-41d7-80f0-4d257d4fc521, &amp; #poisonivy: favorites! 
8b1e2628-718f-4f7b-9d20-4681cc2daff3,dave925,2017-08-24T20:04:00.000Z,2017-08-24T20:34:00.000Z,89f7cf8d-58a5-4769-9788-0522ede910e6,
d71705b6-4a01-4d58-9e6d-1eded1d21125,alice318,2017-02-08T08:16:00.000Z,2017-02-08T08:57:00.000Z,f42f9f35-525f-4568-9928-94fa88f9c3ee,
7feec80c-9550-4668-b190-fa845907c550,bob588,2017-08-29T15:16:00.000Z,2017-08-29T16:19:00.000Z,04b26400-b3d9-41cc-b1ab-fe758930be7b,
254897de-0430-4522-bcef-474123df84ab,dave985,2017-10-12T10:34:00.000Z,2017-10-12T11:29:00.000Z,3bc8f26c-4ccd-4bf7-ad6d-c1c2adbcbd6a,
97ad1ae3-2821-4b8b-b9fa-b129196d5b27,bob185,2017-07-28T01:07:00.000Z,2017-07-28T01:59:00.000Z,bb6f5cef-cfeb-43ad-bf26-69220e2ca01d,why must we continue to say hurtful things? when can we be at peace? that's all i've ever wanted!! grr 
23858b98-353e-4390-86f7-d549a67ab617,bob332,2017-11-28T08:13:00.000Z,2017-11-28T08:57:00.000Z,f079b14c-4df0-488e-83f3-d421e1b1d4d1,damn!!! i m missing twitter... have been very busy off late and have not got enuff time to be active on twitter...  missing all d action!
2d1fdf71-54d5-4054-95e6-238b0cf94b64,frank813,2017-07-08T16:10:00.000Z,2017-07-08T16:53:00.000Z,80e2e009-933a-46a1-b9a0-fcfb3d510bd7,
52644d07-d713-45e4-89fd-c8251940a30f,bob327,2017-09-18T00:52:00.000Z,2017-09-18T01:31:00.000Z,0b9bb156-5a8a-4b80-9658-8f6ece2d3fb1, but there are so many cool apps out there that delivers value and so little time 
dcfa9c2a-7349-49f5-8599-ab6e5a6646ff,frank840,2017-06-04T16:12:00.000Z,2017-06-04T16:43:00.000Z,0bae7cd5-688f-4ca2-b69c-2ef0b473888f, jena!
ff2c6788-7f0e-4fa5-96e9-b3c51a071ce5,frank715,2017-12-15T20:38:00.000Z,2017-12-15T21:09:00.000Z,4cb74fb2-5c74-4f39-bb4d-e8bcb250a054,i am hanging out with kristyn!!!! 
8b66d47d-3e8a-427d-9cb6-100949ab6490,frank125,2017-07-03T23:49:00.000Z,2017-07-04T00:42:00.000Z,044194d8-e4a9-4960-a93f-5047b5cb3aeb,
846a82b7-1a9b-4a53-bdfb-9f6ec235cd86,bob185,2017-01-26T13:43:00.000Z,2017-01-26T14:30:00.000Z,387790c9-9d3f-40b1-b402-ad6508225350,deadline ahead 
81ca2e74-9c90-4f19-ba91-68f528979d4d,alice584,2017-10-03T13:29:00.000Z,2017-10-03T14:18:00.000Z,05964d7d-4147-4b4b-9da4-8046d675fbfb,
f1d8a6e7-006f-40ab-a13d-e4c652c2e833,eve672,2017-04-27T00:12:00.000Z,2017-04-27T01:03:00.000Z,af4bee00-e87c-496d-a13b-b43fac95ab13,
93d575d9-5e0a-4b6c-a161-ee36222b0a2d,dave846,2017-06-29T06:16:00.000Z,2017-06-29T07:07:00.000Z,bc2ee4b2-7d5f-4427-b8bc-49bb669f922e,
e37aab7e-3ddd-452a-8944-e9e106d48186,carol346,2017-01-03T15:07:00.000Z,2017-01-03T15:48:00.000Z,436bc7f1-710d-4cd9-a7d8-c5f48ff97127, i'll move to canada and you can move to extremely hot and muggy south texas?  
75a75a6f-22bd-4af5-be0c-8ddd226e0551,bob830,2017-01-07T18:01:00.000Z,2017-01-07T18:29:00.000Z,e07d115e-7489-42ba-916b-2701c6cfd9e0,y isnt it as sunny as yesterday 
bb13ca10-effe-4386-9c11-12a956d15fcb,eve157,2017-10-11T09:39:00.000Z,2017-10-11T10:47:00.000Z,46babe19-a3ec-49af-9062-bdb7d575d76d,
b0566f01-ec2d-4fd4-9e07-1169898a5e1d,carol909,2017-07-21T22:21:00.000Z,2017-07-21T23:09:00.000Z,18c2a785-9a51-4521-8469-20421e59a408,sorry for the delay but here are the twit-away #4 winners: 
d59098c5-b3d7-4629-90db-2987fc431424,alice426,2017-04-15T07:56:00.000Z,2017-04-15T09:09:00.000Z,ed2af87b-b634-4652-88c3-489033599fb2,
71de6ef3-95db-4256-9ac4-8861978bf687,bob371,2017-03-11T21:07:00.000Z,2017-03-11T21:22:00.000Z,47820d30-a3c3-4c99-bc81-3d349130a392,pypi fail: installing markdown with pip and easy_install downloads the python 3 version 
6fd31c3c-215d-4534-99af-7da3b2466836,eve790,2017-10-22T19:32:00.000Z,2017-10-22T20:32:00.000Z,4d4fae1e-68b1-40aa-af43-21e1cf0e43ad,secured my spot on a table close to power ready for the keynote  #semtech2009
1ac84e41-2ec0-4439-8d67-027dba7b7f13,frank235,2017-06-27T17:20:00.000Z,2017-06-27T18:14:00.000Z,b19267b0-5fb7-4b8a-8f53-2ae45cc55b7b,
c9504dde-5e0e-452d-a079-0d0642b8a1fc,frank715,2017-04-02T23:15:00.000Z,2017-04-03T00:22:00.000Z,10f671e6-ff5d-4f46-9d29-b80b671df306,drinkin coke 
10a84e61-48d6-4a77-8b35-00de0419400c,eve790,2017-05-09T08:07:00.000Z,2017-05-09T09:00:00.000Z,26344bbd-5dc3-4e3f-87b5-bad63e5af5df,i totally rocked drunken rockband! nothin' better than good friends 
48aaca3d-5280-4d71-9117-438dc2365f63,alice150,2017-01-14T18:18:00.000Z,2017-01-14T18:36:00.000Z,9529249c-54ff-4abf-8b92-c7aa28c86a80,
7f8b3e8f-06b8-4d82-94b7-1471c9be2749,alice740,2017-01-28T19:39:00.000Z,2017-01-28T20:08:00.000Z,2721b7fe-c385-4f2d-b545-db509705d023,
84074218-bf81-40f7-a7bc-995bcf48a9cb,alice150,2017-11-17T11:51:00.000Z,2017-11-17T12:30:00.000Z,b2a97069-d92c-4721-a3b0-82b8666d23eb, although he's always been great and never made a mess unless he's sick or something 
976c5923-bdee-462d-be6c-b70a7739c020,eve672,2017-10-30T19:16:00.000Z,2017-10-30T20:26:00.000Z,12525065-09da-452d-81f6-91fd6863ff2b,12 hours to go.. and then 
41dd734c-7b45-46dd-895b-74833a446b1b,eve347,2017-02-15T20:17:00.000Z,2017-02-15T20:53:00.000Z,a321245c-c18a-4d26-865f-fc1e655cf9ca,sleepy time was goo-ood!  heading back to my place. the gnome went to see dream theatre - lucky him 
5d0b4975-af83-487b-a9b5-b7efeb76ccd8,carol568,2017-07-09T20:04:00.000Z,2017-07-09T20:41:00.000Z,e0a55a25-fa48-41bc-94d2-21c780e804b2, i need to post something fresssssh.... 
65c60c83-e39c-462f-9657-1eb2be7bd4ab,eve347,2017-10-18T18:08:00.000Z,2017-10-18T19:01:00.000Z,af79f6a2-642d-4aa8-97d3-800fd0d130fa,working til 2pm. ugh i feel bleh... -cherie  &lt;&gt;&lt;
c6924f0f-8c90-4816-93a3-0c0a29d41e07,eve157,2017-12-14T02:20:00.000Z,2017-12-14T03:12:00.000Z,64f07aef-63c5-48ab-b39c-8f4dde324471,booked a flight with 
12f100e4-a253-41ed-a95a-c306ff9c7a25,eve250,2017-06-15T10:16:00.000Z,2017-06-15T11:31:00.000Z,38439add-45e2-4c9c-9ad3-2f68890967b4,mmmm olive garden leftovers are the best leftovers 
c66fca21-70cb-4963-9fc9-3341f75bb118,eve347,2017-10-31T03:38:00.000Z,2017-10-31T03:54:00.000Z,2b720c15-1b7a-49ed-baae-ee4ee7a53bad,
68b49c02-e062-4da2-b389-abed3144b5f0,dave925,2017-11-01T09:35:00.000Z,2017-11-01T11:07:00.000Z,32a66e9a-5373-48a9-8587-415c51b0c45e, douche 
ab3f449b-ca75-4cbf-89b3-266ddb5cb0d4,alice318,2017-02-22T19:14:00.000Z,2017-02-22T20:16:00.000Z,a51ad2aa-6215-4f76-8e8e-753a97f02e72,
520854e5-a0eb-4de8-a3ad-9977af6ecedc,eve347,2017-05-22T17:45:00.000Z,2017-05-22T18:29:00.000Z,fa4f79a9-a470-406c-945f-74d7ab2617fe, why have the most? you still have 8 and you're able to win at least 2 more! that's at least 10! 
b4299e0c-a83b-44ba-b055-81c95913346d,frank715,2017-05-10T21:13:00.000Z,2017-05-10T21:57:00.000Z,9b70aaa2-412d-4a0d-8911-3b18ed38bb95,
9302d07c-e30a-4393-abfc-d5e429b0c8bc,frank813,2017-12-06T09:18:00.000Z,2017-12-06T09:56:00.000Z,98c1edd0-7aa9-405f-8665-298637ef94b5,
b9f7cc7e-5fb3-49a5-b020-e7839afa1938,eve431,2017-02-03T03:13:00.000Z,2017-02-03T04:09:00.000Z,f6d9270c-6806-431b-b6e0-2bf3cd7838df,
5a6a3885-02e3-4cfc-bc50-2b689ee8993a,carol909,2017-06-24T12:43:00.000Z,2017-06-24T13:23:00.000Z,b9969338-da38-45c7-ada7-1178927094e9,
1dacf0df-18b1-45b7-9ee4-4aacedc54907,alice455,2017-11-09T15:54:00.000Z,2017-11-09T16:33:00.000Z,7c79f81a-3fdc-4cc0-bd8c-5b6a3865a7ff,
e0f484db-d532-4bb3-b0dc-af216e073fa5,bob185,2017-08-05T01:14:00.000Z,2017-08-05T02:18:00.000Z,1f2cbc59-b8ac-47e4-868a-e957bb722f24, feeling very grumpy. 44 hotels to write about in my work queue 
